Kepler ID,Teff
7439770,6062
7439808,5789
7439819,
7439897,6803
7439919,5467
7439931,5020
7440048,
7440062,
7440144,5101
7440155,5818
7440161,5235
7440163,5578
7440166,5956
7440175,5780
7440201,5508
7440202,4390
7440253,5491
7440310,5694
7440322,6244
7440325,5980
7440368,6286
7440380,5773
7440381,4709
7440390,4976
7440395,5275
7440411,5833
7440416,5742
7440490,4856
7440510,5290
7440521,6340
7440570,4923
7440589,4727
7440597,5622
7440603,5065
7440626,4946
7440654,5129
7440706,5463
7440715,4847
7440742,4834
7440748,4931
7440759,4388
7440812,6163
7440852,5651
7440880,4316
7440934,6717
7440978,6162
7440979,4472
7440981,5952
7440992,5579
7441020,5651
7441022,5742
7441033,4597
7441034,4689
7441064,4614
7441067,5266
7441108,5411
7441165,4869
7441208,5946
7441442,5277
7441504,6119
7444985,4858
7445083,5263
7445098,5720
7445154,4969
7445157,4854
7445171,5620
7445196,5122
7445197,6217
7445206,5683
7445310,6073
7445313,4731
7445342,5028
7445437,5586
7445445,5536
7445485,
7445487,4540
7445517,4744
7445518,4685
7445522,
7445556,5594
7445571,4389
7445593,6267
7445601,4813
7445605,3969
7445621,5727
7445622,5133
7445653,4615
7445654,5841
7445664,4168
7445690,6751
7445698,4794
7445732,6048
7445769,5557
7445773,6543
7445783,5582
7445809,5804
7445843,
7445881,6684
7445885,4832
7445924,6081
7445931,
7445952,4650
7445974,
7445982,4941
7446002,5132
7446011,4858
7446025,5743
7446038,5213
7446072,6092
7446080,4655
7446088,5934
7446090,4658
7446101,5920
7446104,6280
7446124,5686
7446140,5901
7446166,6144
7446184,5881
7446226,5140
7446236,4562
7446255,4897
7446282,5028
7446291,4322
7446296,4865
7446313,5993
7446357,9046
7446368,5011
7446389,6045
7446414,5748
7446416,5977
7446456,
7446469,5842
7446473,4732
7446475,4643
7446495,5774
7446517,4895
7446534,5732
7446560,4399
7446631,5843
7446648,4744
7446676,
7446712,5970
7446726,5117
7446728,5206
7446734,4484
7446790,4522
7446824,4729
7446835,5398
7446937,5920
7446955,3718
7446981,5721
7447005,5346
7447006,4811
7447024,5660
7447027,5838
7447051,4880
7447072,4855
7447105,5945
7447117,5340
7447123,5426
7447166,4848
7447172,5188
7447190,4081
7447195,5003
7447200,4218
7447238,5950
7447282,4551
7447446,5962
7447477,4974
7447478,5624
7447479,4822
7447511,5348
7447538,6138
7447545,4353
7447574,5244
7447596,4727
7447604,5319
7447644,4301
7447645,5873
7447656,5251
7447703,4791
7447776,5415
7447845,5569
7447871,4497
7447890,6361
7447895,5272
7447948,5309
7447968,6276
7447969,5945
7448023,4402
7448033,5863
7448050,7193
7448051,4587
7448053,5131
7448057,3969
7448078,5393
7448106,4927
7448123,
7448136,5596
7448230,5625
7448261,6020
7448275,5025
7448285,
7448289,5106
7448302,5056
7448329,4992
7448331,5852
7448345,5918
7448374,5484
7448383,5260
7448387,6315
7448423,5968
7448441,6001
7448445,5170
7448466,6028
7448512,
7448549,5199
7448560,4994
7448573,4241
7448581,4837
7448602,5313
7448658,6493
7448746,4525
7448748,5843
7448751,
7448760,5609
7448801,4912
7448845,6015
7448851,5926
7448896,5647
7448910,5188
7448914,5419
7448941,4171
7448942,5634
7448969,5395
7449006,4787
7449021,4809
7449071,6361
7449087,5178
7449109,8295
7449136,5936
7449138,5684
7449151,4795
7449159,4875
7449170,5501
7449179,4667
7449212,5293
7449230,
7449232,5491
7449242,5398
7449268,6185
7449284,5352
7449287,5832
7449326,5722
7449333,6058
7449347,6033
7449386,5179
7449400,5365
7449406,5240
7449417,5095
7449421,5442
7449475,5334
7449541,5497
7449547,5359
7449554,5765
7449588,6218
7449595,5090
7449600,6078
7449604,5552
7449610,5533
7449621,5017
7449634,4171
7449672,6131
7449673,5243
7449695,3906
7449701,6051
7449708,5349
7449714,4924
7449719,5690
7449737,5659
7449797,6626
7449823,5991
7449830,
7449835,6333
7449844,6834
7449916,3300
7449924,5561
7449959,5990
7449961,5828
7449963,5584
7449976,4045
7449978,6005
7449984,5109
7449990,5054
7449995,5872
7450038,5798
7450047,5572
7450059,4718
7450089,5881
7450123,4695
7450182,4039
7450187,5899
7450192,5608
7450230,4771
7450284,7927
7450296,5935
7450360,6741
7450381,5825
7450391,7604
7450414,5505
7450426,5417
7450443,5834
7450455,6522
7450496,
7450528,5671
7450547,5864
7450601,5154
7450602,5761
7450633,5925
7450646,4274
7450677,5713
7450687,5709
7450704,4808
7450721,5434
7450736,6318
7450747,5883
7450768,5879
7450771,5639
7450804,6017
7450808,6238
7450813,6229
7450837,5680
7450839,6139
7450868,6409
7450893,6087
7450920,5693
7450929,5715
7450985,5469
7450997,3900
7451001,6178
7451017,5497
7451024,5405
7451054,5367
7451070,5920
7451093,4964
7451094,5562
7451123,5613
7451136,5682
7451171,6001
7451174,5562
7451215,5446
7451247,4652
7451258,5189
7451286,6343
7451315,5798
7451321,4980
7451334,4868
7451348,7278
7451367,5741
7451378,5594
7451394,5463
7451399,5836
7451448,4047
7451465,4981
7451466,6226
7451467,4418
7451473,5070
7451484,6143
7451494,5089
7451504,5567
7451568,6286
7451573,6391
7451578,6309
7451587,5568
7451604,3878
7451605,4349
7451616,6565
7451634,4947
7451733,5317
7451781,5087
7451812,5723
7451832,5800
7451875,5478
7451886,3966
7451889,5722
7451898,4823
7451902,5855
7451968,4875
7454659,5777
7454695,5547
7454718,5578
7454814,4431
7454817,6312
7454857,4984
7454928,4659
7454979,8579
7454983,5623
7454990,7835
7454999,6422
7455026,4911
7455033,4639
7455134,
7455139,4689
7455163,4252
7455165,4709
7455166,5945
7455219,4675
7455247,4960
7455258,5222
7455287,3705
7455361,5589
7455379,4847
7455400,5160
7455461,5603
7455503,5946
7455521,4595
7455526,4138
7455553,6434
7455558,5743
7455562,5697
7455573,5651
7455624,6850
7455686,5780
7455733,5885
7455752,7117
7455871,5676
7455896,5441
7455914,7080
7455940,5836
7455967,4890
7455981,5387
7455987,5654
7456001,5815
7456026,
7456036,3821
7456061,5180
7456067,4656
7456073,5337
7456086,5321
7456088,5186
7456135,4717
7456155,
7456157,5474
7456177,
7456193,5463
7456224,5175
7456230,4614
7456247,5594
7456279,4646
7456285,6137
7456297,5199
7456325,6335
7456336,5447
7456364,5215
7456380,5221
7456395,5379
7456437,4683
7456441,7060
7456451,3975
7456455,4754
7456460,5740
7456463,5480
7456483,5654
7456520,4609
7456521,5720
7456541,5010
7456560,5542
7456574,5893
7456580,4379
7456599,6202
7456617,6270
7456662,3977
7456669,3389
7456676,5369
7456681,5742
7456685,6706
7456686,5567
7456724,5944
7456813,
7456831,
7456854,5666
7456856,5551
7456924,
7456937,5515
7456976,
7456981,4174
7456992,6354
7457104,5303
7457163,6155
7457168,5668
7457176,6172
7457184,4731
7457212,4783
7457218,3815
7457256,6114
7457257,4619
7457278,5764
7457292,5756
7457296,5026
7457327,5136
7457355,6572
7457384,6332
7457387,5798
7457546,5636
7457606,4585
7457756,5830
7457809,
7457841,5783
7457877,5312
7457914,4223
7457924,5797
7457980,4913
7457983,5407
7457995,5435
7458050,6654
7458068,5936
7458093,5762
7458095,5409
7458103,5284
7458106,4572
7458109,5189
7458120,5340
7458145,4410
7458148,5220
7458215,6369
7458220,5178
7458261,5306
7458285,6536
7458297,4394
7458302,4737
7458309,5797
7458344,5681
7458355,5785
7458391,5606
7458433,6074
7458475,5153
7458488,4272
7458505,5882
7458527,4417
7458625,5066
7458630,5990
7458641,5691
7458697,7833
7458743,4694
7458759,6242
7458762,5601
7458904,5240
7458934,5522
7458947,5547
7458956,6029
7459027,5360
7459061,4300
7459116,5702
7459119,5343
7459154,5664
7459173,5415
7459180,4869
7459327,4973
7459347,5971
7459362,5061
7459381,5411
7459382,5363
7459385,5615
7459397,5948
7459411,6531
7459414,6001
7459415,5631
7459587,6170
7459602,6107
7459671,5122
7459699,5902
7459783,5832
7459803,5799
7459860,6013
7459878,4916
7459906,4355
7459907,4669
7459920,5102
7459952,5473
7460184,5619
7460229,5324
7460327,4913
7460330,5781
7460361,5725
7460368,5458
7460370,5361
7460396,5306
7460399,6225
7460403,4110
7460436,5525
7460447,4928
7460461,
7460478,6309
7460492,5739
7460575,3994
7460581,
7460625,4801
7460653,4226
7460709,
7460736,
7460809,5630
7460821,8046
7460828,5956
7460867,5385
7460890,
7460902,5162
7460996,5455
7461004,
7461022,5896
7461030,6160
7461104,5916
7461212,5107
7461298,5571
7461307,5498
7461314,5699
7461319,5388
7461333,4413
7461354,6818
7461355,6073
7461372,8838
7461375,
7461382,6375
7461393,4738
7461395,5970
7461436,7166
7461441,5767
7461444,5654
7461521,6044
7461545,5744
7461583,5223
7461601,4639
7461607,7001
7461707,4839
7461726,5625
7461742,4476
7461757,5652
7461823,5744
7461826,3380
7461851,4527
7461854,4708
7461900,5752
7461911,6123
7461926,3396
7461945,5758
7461951,
7461963,8012
7461973,5351
7461975,4958
7462031,5337
7462048,5634
7462075,6161
7462080,5396
7462151,5222
7462175,5247
7462181,4782
7462752,4536
7462759,5258
7462784,4647
7462800,5420
7462845,4592
7462868,5242
7462939,5989
7462984,6207
7462990,
7462992,4645
7463044,7123
7463072,4616
7463116,4028
7463138,5405
7463158,5464
7463186,6410
7463194,5726
7463236,5232
7463270,5801
7463281,4843
7463286,5704
7463312,5716
7463326,5668
7463410,5474
7463421,5200
7463471,5747
7463581,5633
7463614,
7463623,6329
7463653,
7463685,5707
7463709,
7463737,5022
7463749,4266
7463750,5230
7463765,6058
7463903,5569
7463930,4422
7463961,5852
7464020,5128
7464027,5147
7464035,6139
7464081,5038
7464107,5371
7464135,5516
7464141,5351
7464164,5214
7464194,6296
7464205,5745
7464220,4677
7464223,5019
7464229,5075
7464233,3816
7464236,5611
7464250,5147
7464282,5547
7464291,5219
7464356,6191
7464361,6398
7464386,5208
7464408,5238
7464417,5708
7464520,5554
7464524,5459
7464560,4599
7464572,5891
7464593,4011
7464664,4228
7464696,5987
7464727,5731
7464759,6006
7464841,5409
7464867,4212
7464869,5736
7464899,4213
7464965,4037
7465043,5763
7465054,5617
7465059,5785
7465072,5930
7465092,5894
7465103,5673
7465203,5245
7465221,4621
7465258,
7465304,6049
7465312,5454
7465334,5838
7465364,
7465369,5616
7465370,5945
7465386,5647
7465477,4907
7465594,6003
7465605,3868
7465616,5358
7465661,5792
7465719,6440
7465747,5860
7465761,4823
7465763,6730
7465807,4035
7465863,5655
7465864,5706
7465902,
7465924,5736
7465959,4670
7465960,5643
7465971,5444
7465993,5007
7466020,5494
7466043,5330
7466053,4882
7466060,6700
7466078,
7466105,4021
7466145,4596
7466155,5317
7466182,5525
7466188,5963
7466231,5105
7466255,5181
7466262,5286
7466270,4319
7466295,5418
7466326,5524
7466345,5888
7466384,5440
7466397,5763
7466412,6011
7466423,5405
7466429,5547
7466500,5600
7466535,5540
7466540,3481
7466563,5273
7466585,5302
7466595,6124
7466603,4628
7466616,4610
7466638,5946
7466729,6492
7466779,5739
7466828,5795
7466832,6657
7466863,6035
7466885,5698
7467013,6135
7467024,5611
7467076,7634
7467084,5305
7467109,5087
7467119,4440
7467134,5319
7467171,5994
7467185,
7467196,6340
7467225,5109
7467351,6135
7467518,7447
7467539,7452
7467541,6084
7467547,5820
7467630,4932
7467647,5766
7467708,6223
7467721,4543
7467807,4656
7467962,5651
7467975,5284
7467999,5951
7468050,4402
7468146,5797
7468147,5611
7468184,3833
7468185,4457
7468195,4792
7468196,6572
7468246,5540
7468295,4809
7468318,
7468323,3933
7468350,6201
7468373,
7468404,4911
7468460,5049
7468471,5545
7468529,
7468576,5453
7468632,5860
7468634,6278
7468713,4332
7468729,5120
7468757,5846
7468783,6095
7468814,4667
7468841,3812
7468863,5632
7468893,4688
7468951,4754
7468963,6464
7468969,5947
7468977,5586
7468997,
7469009,5093
7469056,5533
7469117,4237
7469138,5310
7469202,3988
7469210,5418
7469249,6003
7469252,5665
7469254,5598
7469281,5341
7469318,5816
7469364,6014
7469367,4955
7469410,4032
7469438,5358
7469470,5057
7469501,5510
7469542,5714
7469543,4821
7469553,5689
7469564,5810
7469649,5701
7469660,5050
7469680,3505
7469714,
7469850,4299
7469854,6578
7469867,5472
7469897,5787
7469950,5691
7469962,5715
7469988,4514
7470068,5141
7470082,5728
7470085,4216
7470115,5111
7470147,5772
7470150,5783
7470159,
7470245,6250
7470304,4571
7470394,4616
7470491,
7470608,5986
7470609,4909
7470619,5562
7470631,3216
7470673,5132
7470693,6060
7470715,5110
7470717,6315
7470744,5167
7470749,5023
7470779,5856
7470795,4852
7470855,5022
7470902,
7471021,5565
7471043,5112
7471068,4910
7471072,4303
7471078,5006
7471089,5601
7471136,5467
7498927,
7499035,4948
7499061,5823
7499126,5742
7499190,5793
7499271,4231
7499328,5060
7499333,5352
7499343,5454
7499367,5451
7499369,
7499372,4641
7499398,5396
7499407,7087
7499440,
7499470,5739
7499475,4772
7499531,4823
7499535,5752
7499547,5558
7499554,5850
7499566,3184
7499571,5505
7499580,5850
7499589,6242
7499625,4839
7499639,5932
7499648,5823
7499650,4560
7499677,4688
7499730,6033
7499749,5648
7499754,5462
7499801,5326
7499808,4725
7499809,5830
7499819,4780
7499836,3913
7499896,3700
7499918,5596
7499943,3751
7499967,5601
7500015,5663
7500026,
7500061,6155
7500065,5458
7500085,6017
7500099,4109
7500108,5507
7500161,5104
7500163,4748
7500184,5735
7500206,4729
7500236,4652
7500267,4738
7500268,
7500290,4826
7500333,5666
7500341,4954
7500372,5726
7500388,4689
7500434,5381
7500459,4727
7500482,5370
7500495,5608
7500551,5533
7500569,5925
7500577,5562
7500640,4818
7500676,5658
7500696,
7500710,5314
7500740,
7500821,6115
7500826,5513
7500829,4794
7500845,4773
7500850,3731
7500856,5273
7501009,4656
7501042,4797
7501050,
7501060,5927
7501081,5450
7501082,5177
7501097,5808
7501106,5256
7501194,
7501230,6977
7501245,5858
7501259,5050
7501307,5262
7501371,
7501405,4305
7501440,4953
7501509,4718
7501516,4770
7501532,5068
7501558,
7501618,3790
7501646,5462
7501656,5000
7501658,5555
7501667,4842
7501696,5740
7501722,4790
7501776,
7501829,5317
7501874,5644
7501913,5786
7501923,5181
7501928,4924
7501931,6396
7501940,6138
7501966,4895
7501967,5656
7502012,4910
7502024,5435
7502049,5088
7502065,4144
7502070,4806
7502077,4919
7502080,5586
7502086,4774
7502097,4217
7502108,5856
7502128,4861
7502157,4917
7502163,5601
7502227,4118
7502246,5636
7502253,4917
7502259,4885
7502269,5164
7502278,6278
7502328,5406
7502401,4640
7502413,6224
7502430,5607
7502447,4916
7502460,6013
7502469,5140
7502477,5022
7502497,4194
7502545,5361
7502548,4972
7502549,5608
7502559,7472
7502608,4326
7502614,4524
7502647,4536
7502662,4964
7502668,
7502671,5958
7502686,5222
7502783,5736
7502843,4608
7503044,4360
7503157,
7503205,5780
7503210,5746
7503221,4956
7503226,5815
7503229,5617
7503439,
7503450,5278
7503510,4789
7503564,4852
7503606,6202
7503611,
7503614,
7503615,4603
7503630,5172
7503634,5012
7503731,4351
7503734,3868
7503762,
7503822,4117
7503846,5750
7503848,
7503852,6296
7503877,4960
7503882,5528
7503885,5657
7503911,5585
7503940,5510
7503948,4669
7503955,
7503995,4851
7504041,5867
7504049,4001
7504110,4917
7504157,5248
7504202,3963
7504207,4930
7504226,4847
7504239,5438
7504248,5130
7504260,5591
7504283,5654
7504328,5593
7504329,4566
7504450,
7504457,4319
7504466,5520
7504523,
7504551,3925
7504608,
7504614,5839
7504617,3981
7504619,4933
7504634,6491
7504656,4448
7504687,5363
7504769,5501
7504778,5987
7504841,4864
7504852,4602
7504879,5656
7504884,5452
7504911,5678
7504913,5708
7504927,4602
7504931,5741
7504933,4952
7504936,4522
7504954,5248
7504986,6296
7505001,5439
7505095,4786
7505110,5655
7505113,3697
7505152,5255
7505168,5799
7505185,5405
7505186,5893
7505207,5010
7505223,5324
7505234,4182
7505275,
7505308,5671
7505329,4828
7505345,7775
7505347,6020
7505393,5802
7505435,
7505456,5819
7505473,
7505483,
7505501,
7505502,4819
7505515,5327
7505527,5794
7505592,5052
7505599,4856
7505627,4759
7505644,3521
7505674,
7505801,4653
7505808,5005
7505823,5670
7505837,5581
7505873,5247
7505877,5476
7505930,5249
7505943,5589
7505947,5671
7505966,5883
7505980,5804
7505983,5701
7505989,6135
7505990,5676
7505995,5363
7506023,5737
7506027,4898
7506035,5439
7506060,5863
7506062,5651
7506104,4857
7506115,5804
7506126,6061
7506127,6152
7506143,5475
7506159,5124
7506164,7576
7506198,
7506217,5992
7506255,5142
7506263,5884
7506294,
7506298,3863
7506343,5650
7506401,
7506446,
7506476,
7506490,5237
7506493,5069
7506496,
7506620,5780
7506635,5125
7506695,4849
7506762,5349
7506793,5815
7506835,
7506871,3176
7506881,5778
7506947,4983
7507053,5243
7509258,6091
7509281,3676
7509359,5014
7509395,5731
7509432,5971
7509459,5333
7509467,5561
7509469,5843
7509473,4299
7509496,4113
7509529,
7509572,
7509581,
7509607,5657
7509618,5667
7509667,5482
7509720,4999
7509758,
7509789,
7509793,5360
7509798,5436
7509806,5434
7509809,5978
7509821,5021
7509822,5477
7509825,5854
7509886,5073
7509897,4995
7509920,5828
7509923,4846
7509952,4284
7509958,5683
7509982,5310
7510002,4914
7510008,5155
7510024,
7510049,5912
7510089,5576
7510090,5566
7510127,5086
7510131,4517
7510148,6281
7510190,4994
7510225,9046
7510226,5918
7510237,5682
7510238,5576
7510242,4893
7510260,4575
7510323,5231
7510347,5382
7510349,5417
7510375,5593
7510397,5972
7510416,4776
7510432,5283
7510447,4226
7510457,4945
7510474,6057
7510477,3392
7510515,5933
7510539,5049
7510551,5596
7510557,5691
7510558,5231
7510567,5241
7510604,4894
7510624,5300
7510626,5568
7510633,5070
7510638,4951
7510660,4743
7510702,
7510723,5132
7510735,5766
7510740,
7510742,3647
7510758,5300
7510767,3895
7510819,5082
7510820,4838
7510834,5498
7510845,5464
7510868,5664
7510887,4345
7510918,4906
7510958,5857
7510962,4956
7510978,5079
7511060,4812
7511093,5290
7511098,5355
7511118,5050
7511123,4957
7511138,4966
7511147,4213
7511172,6014
7511187,
7511247,5331
7511253,5063
7511261,5485
7511264,4833
7511279,4682
7511319,
7511341,5835
7511381,4106
7511396,4584
7511406,5308
7511414,5410
7511416,6496
7511430,5686
7511452,5383
7511455,5335
7511469,
7511511,5926
7511522,5799
7511539,5072
7511552,6224
7511572,6399
7511578,5829
7511595,6131
7511600,5572
7511602,5773
7511636,5101
7511658,5131
7511679,5653
7511682,5833
7511732,5617
7511774,5969
7511777,4943
7511809,
7511864,6019
7511865,4647
7511872,5543
7511874,5977
7511885,4623
7511916,8254
7511929,5586
7511941,6666
7511942,5718
7511980,6430
7511994,
7512024,5055
7512028,6193
7512040,5023
7512041,5688
7512044,5288
7512061,4163
7512128,3918
7512130,5848
7512131,4597
7512140,5860
7512148,5644
7512162,5468
7512171,5833
7512199,5191
7512261,5029
7512296,5001
7512333,4404
7512355,6306
7512378,4721
7512381,5911
7512382,6061
7512458,5679
7512507,5408
7512515,5072
7512583,6175
7512591,
7512634,
7512646,5836
7512670,5884
7512682,5880
7512684,5548
7512696,5652
7512707,6652
7512709,5644
7512714,
7512726,6056
7512762,5621
7512835,5975
7512838,5232
7512845,5423
7512885,5732
7512890,6071
7512907,6136
7512916,
7512953,4226
7512970,5689
7512982,4948
7512983,4211
7513008,5599
7513011,5597
7513013,5103
7513014,5552
7513024,5580
7513039,5975
7513089,4879
7513136,5705
7513175,
7513196,5728
7513213,4515
7513216,5789
7513242,3747
7513248,4921
7513271,5084
7513272,5764
7513328,5683
7513367,5779
7513374,5211
7513379,5012
7513405,
7513439,5862
7513445,5234
7513447,6519
7513462,5826
7513482,4569
7513484,6082
7513490,3721
7513491,6418
7513498,
7513510,5916
7513511,
7513516,
7513529,4301
7513582,5885
7513611,5409
7513625,5829
7513628,5075
7513653,6204
7513662,6016
7513671,
7513681,4785
7513707,5591
7513712,6076
7513733,5810
7513751,5784
7513759,5979
7513812,4999
7513859,5868
7513867,4215
7514206,5144
7514222,5403
7514230,
7514250,5695
7514266,5528
7514268,6003
7514296,5942
7514317,
7514323,4799
7514325,5307
7514330,
7514358,6216
7514397,5056
7514411,6171
7514412,5882
7514438,
7514442,6501
7514456,5670
7514484,6516
7514511,
7514552,5269
7514581,5036
7514582,4083
7514595,5187
7514596,4845
7514605,5467
7514648,5970
7514690,5189
7514694,4892
7514709,5455
7514727,5672
7514737,4249
7514810,6531
7514850,6307
7514858,5798
7514871,6579
7514925,4967
7514967,5649
7514991,5233
7514996,5527
7515022,5932
7515023,5734
7515045,4961
7515060,5622
7515087,5294
7515103,5820
7515107,4989
7515121,5187
7515137,4658
7515151,6533
7515159,6314
7515212,
7515233,6174
7515243,4836
7515251,5443
7515252,5581
7515273,5830
7515278,4925
7515308,5307
7515321,5475
7515322,4402
7515336,5433
7515386,
7515393,5750
7515406,5534
7515414,4873
7515431,5666
7515442,5187
7515444,4773
7515468,6303
7515491,5972
7515516,5005
7515527,5676
7515543,3845
7515550,6062
7515556,6223
7515572,5924
7515615,5560
7515645,4822
7515670,5995
7515679,7127
7515685,5958
7515701,5301
7515762,6104
7515814,4951
7515825,7125
7515828,
7515873,5984
7515908,4716
7515914,4987
7515928,4916
7515964,
7515980,5621
7515994,5528
7516024,5118
7516038,4350
7516043,5225
7516073,
7516156,5127
7516177,6223
7516208,5799
7516221,5789
7516242,5446
7516287,4833
7516300,5195
7516345,6885
7516351,4937
7516354,5073
7516379,5563
7516388,5252
7516406,
7516418,5645
7516438,5806
7516439,5196
7516474,5194
7516478,3910
7516489,5400
7516505,4793
7516509,6064
7516518,5288
7516573,5961
7516581,
7516589,
7516599,
7516607,5187
7516650,5111
7516664,5027
7516687,4614
7516695,5666
7516703,4725
7516750,5435
7516751,5734
7516757,5706
7516779,5506
7516781,
7516784,5693
7516798,5396
7516809,5597
7516850,5390
7516869,5720
7516880,4086
7516929,4898
7517020,4639
7517038,4970
7517062,6514
7517066,5833
7517070,4775
7517100,4931
7517101,5117
7517132,5446
7517137,5782
7517147,4106
7517169,5794
7517186,5090
7517261,
7517301,5394
7517305,5779
7517324,4758
7517368,4165
7517370,5443
7517372,4962
7517379,4243
7517395,5291
7517563,4903
7517638,
7517640,6890
7517650,
7517664,5882
7517673,5423
7517679,5757
7517686,5026
7517688,
7517700,6208
7517705,
7517728,5594
7517730,
7517793,4933
7517795,6296
7517798,5415
7517806,6121
7517812,5221
7517852,4904
7517873,5864
7517919,5659
7517922,6119
7517949,5123
7517955,
7517963,6000
7518033,5125
7518077,4849
7518102,4626
7518119,5541
7518141,5825
7518143,4846
7518144,6042
7518163,5933
7518212,6561
7518259,5955
7518269,6056
7518272,5038
7518281,4783
7518293,4702
7518304,5550
7518331,5046
7518352,4943
7518403,4849
7518404,4974
7518425,5131
7518436,5825
7518478,5826
7518511,6275
7518518,4827
7518531,6624
7518534,5679
7518601,6206
7518629,4933
7518655,4879
7518666,4533
7518670,5764
7518678,5918
7518690,6213
7518756,5569
7518766,4790
7518797,5265
7518816,6087
7518847,4617
7518861,5519
7518925,
7518934,4122
7518946,6098
7518970,4763
7518982,5985
7519026,5804
7519090,5729
7519122,5127
7519140,6073
7519145,5840
7519158,5161
7519168,
7519181,5616
7519190,4684
7519250,5114
7519257,4604
7519273,5926
7521429,5877
7521445,3659
7521499,5557
7521517,5934
7521613,5231
7521645,4703
7521682,6455
7521713,6096
7521718,5940
7521733,5666
7521763,5602
7521775,5960
7521799,6199
7521850,5097
7521898,5691
7521953,
7521962,4198
7521968,5986
7522019,6349
7522028,6242
7522075,5862
7522091,4603
7522132,
7522173,4218
7522210,4144
7522231,4627
7522273,
7522277,4792
7522292,
7522297,4847
7522310,5656
7522316,5657
7522396,5655
7522500,5616
7522507,5535
7522514,5912
7522572,8631
7522591,
7522635,5764
7522661,
7522662,
7522702,5599
7522723,5549
7522724,5918
7522765,4919
7522791,6197
7522792,5807
7522799,5554
7522811,
7522821,5181
7522828,5103
7522870,6087
7522876,4609
7522911,6011
7522913,5908
7522926,4930
7522933,5686
7522977,
7522983,4712
7523016,5099
7523042,4118
7523047,4962
7523051,4706
7523052,5808
7523060,5552
7523087,
7523115,8438
7523145,
7523150,5582
7523164,4778
7523217,6878
7523253,
7523259,5076
7523294,5480
7523299,5453
7523340,6366
7523347,5587
7523348,4827
7523403,4519
7523421,4989
7523460,5328
7523469,6070
7523505,5957
7523524,5185
7523542,5413
7523582,
7523605,6083
7523617,5686
7523623,
7523633,4847
7523665,5112
7523672,4848
7523688,5087
7523705,4008
7523710,3682
7523720,5396
7523733,7525
7523743,5120
7523745,4859
7523768,6134
7523785,5315
7523875,4899
7523903,5435
7523918,4022
7523960,8080
7523968,5307
7523972,5970
7523976,5975
7523984,4600
7523985,5089
7524005,5084
7524036,5921
7524055,6202
7524064,
7524100,6648
7524131,4995
7524178,9597
7524184,
7524193,4601
7524199,
7524208,
7524239,5715
7524275,4863
7524305,5633
7524461,4784
7524468,
7524477,5117
7524531,5656
7524538,5836
7524549,5796
7524567,4705
7524610,5709
7524654,5341
7524667,
7524671,5856
7528271,
7528645,5353
7528683,5954
7528711,5598
7528743,
7528796,5528
7528832,5995
7528909,5672
7528955,4274
7528980,4200
7529052,5736
7529064,
7529123,5673
7529180,6367
7529215,4921
7529237,5861
7529254,5845
7529266,6060
7529267,6353
7529290,5486
7529318,5883
7529324,5321
7529333,5816
7529341,5775
7529351,5330
7529355,4788
7529374,
7529375,4875
7529379,6303
7529386,5479
7529413,5316
7529456,5398
7529478,4714
7529511,5666
7529513,4967
7529514,5135
7529646,5824
7529695,7345
7529705,5384
7529736,5000
7529749,5734
7529753,5074
7529755,5951
7529779,8536
7529796,6001
7529799,6022
7529853,6104
7529870,5568
7529928,4600
7529936,5991
7529937,
7530009,5772
7530033,5106
7530055,5862
7530088,5029
7530129,6498
7530176,6048
7530188,4828
7530196,5535
7530201,4884
7530203,6129
7530239,5353
7530285,5631
7530292,6392
7530307,5922
7530330,5327
7530336,5950
7530366,9486
7530401,4836
7530403,
7530410,4709
7530433,5492
7530435,5370
7530442,5332
7530444,5625
7530451,5054
7530469,5776
7530483,5358
7530488,6601
7530496,4623
7530506,6212
7530517,5991
7530521,5946
7530532,6217
7530534,4838
7530536,5176
7530674,5578
7530690,6579
7530714,5930
7530765,5699
7530779,4635
7530795,6565
7530847,5960
7530849,4872
7530862,5790
7530869,6502
7530870,5657
7530939,6041
7530962,5135
7530974,4383
7530991,4748
7531022,4865
7531027,5168
7531042,5559
7531103,5680
7531110,4755
7531119,4665
7531136,3820
7531179,6198
7531181,5893
7531194,5882
7531200,6519
7531208,6066
7531262,5781
7531297,6204
7531307,5393
7531311,5583
7531327,5066
7531331,5680
7531332,4968
7531333,5960
7531381,5784
7531465,5707
7531467,6197
7531483,4457
7531486,
7531521,6106
7531534,5857
7531553,4950
7531570,5630
7531583,5052
7531586,4465
7531600,6408
7531619,5800
7531638,4711
7531650,4323
7531677,6039
7531701,5988
7531715,5940
7531810,5954
7531812,5666
7531819,6102
7531862,5212
7531871,4754
7531908,4929
7531912,5917
7531926,5590
7531935,6064
7531945,4890
7532002,5196
7532023,6193
7532024,4435
7532041,5417
7532052,5271
7532061,5043
7532067,6404
7532093,4723
7532104,5615
7532125,5058
7532137,5688
7532172,
7532245,6004
7532306,6074
7532319,5477
7532321,6299
7532328,5504
7532353,5415
7532354,5381
7532363,5337
7532381,3667
7532412,5272
7532435,3191
7532440,5614
7532452,6124
7532476,5121
7532487,4874
7532509,5558
7532518,6394
7532523,5880
7532531,6242
7532553,6165
7532570,4731
7532592,
7532621,7090
7532623,5673
7532626,4892
7532642,5376
7532655,
7532726,4768
7532738,5371
7532757,6619
7532764,6417
7532772,6301
7532812,5528
7532825,5840
